nama,alamat_lengkap,alamat,area,keyword_sumber,latitude,longitude,jumlah_review,telepon,website,jam_buka,harga,tipe,deskripsi,reviews,reviewer_name,rating,place_id
Ginger Flower,"Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10120, Indonesia","Jl. Pecenongan Raya No.7-17, RT.1/RW.4, Kb. Klp., Kota Jakarta Pusat",Gambir,restoran,-6.165785700000001,106.8263029,336.0,0811-9007-1107,https://movenpick.accor.com/en/asia/indonesia/jakarta/movenpick-hotel-jakarta-city-centre/restaurants/ginger-flower.html,Senin: 06.00–22.00 | Selasa: 06.00–22.00 | Rabu: 06.00–22.00 | Kamis: 06.00–22.00 | Jumat: 06.00–22.00 | Sabtu: 06.00–22.00 | Minggu: 06.00–22.00,,"restaurant, food, point_of_interest, establishment",,"Saya makan di Ginger Flower di dalam Mövenpick Pecenongan dan dari awal masuk suasananya langsung terasa mewah dan rapi. Interiornya elegan dengan pencahayaan yang hangat dan meja kursi yang tertata sangat nyaman. Tempatnya luas dan bersih sehingga suasana makannya terasa tenang meski hotel berada di tengah kota.  Menu di Ginger Flower banyak mengambil inspirasi dari masakan Indonesia dan Asia. Pilihan makanannya beragam mulai dari hidangan Nusantara seperti sate, sop, nasi goreng, bubur dan aneka lauk rumahan yang dibawa dengan sentuhan modern. Ada juga pilihan menu Asia lain yang tampilannya rapi dan porsinya pas. Untuk buffet harga yang saya ingat sekitar 688K++ dan menariknya harga tersebut belum termasuk kopi yang harus dipesan terpisah.  Hidangannya terasa enak dan kualitas makanannya sesuai dengan standar hotel bintang tinggi. Rasa masakannya tidak berlebihan tetapi tetap kuat bumbunya. Beberapa hidangan disajikan hangat dan aromanya langsung menggugah selera. Tempatnya sendiri membuat pengalaman makan jauh lebih nyaman. Udara dingin pencahayaan cantik dan suasana tenang benar benar bikin makan terasa santai.  Stafnya ramah dan cukup perhatian. Pelayanannya rapi tanpa terlalu mengganggu. Walaupun saya hanya mampir untuk makan tanpa menginap suasana hotelnya sudah terasa premium.  Secara keseluruhan Ginger Flower cocok untuk yang ingin menikmati makanan Indonesia dan Asia dengan suasana restoran hotel yang elegan dan nyaman. Harganya memang premium tetapi pengalaman dan kualitas makanannya sepadan.",BMA,5,ChIJhVhzMAD1aS4RPPm9ItcTZvQ
YONG XIANG FENG RESTO,"Jl. Mangga Raya No.8b, RT.2/RW.9, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia","Jl. Mangga Raya No.8b, RT.2/RW.9, Duri Kepa, Kota Jakarta Barat",Central Park Mall,restoran,-6.1728973,106.7775363,2.0,,,,,"restaurant, food, point_of_interest, establishment",,"Chinese resto enak di tanjung duren. Udah makan beberapa kali di resto ini. Porsinya gede, rasanya enak. Super rekomen!!",cindy lee,5,ChIJLfLAcQD3aS4RAhLDFZKDjMg
YONG XIANG FENG RESTO,"Jl. Mangga Raya No.8b, RT.2/RW.9, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia","Jl. Mangga Raya No.8b, RT.2/RW.9, Duri Kepa, Kota Jakarta Barat",Central Park Mall,restoran,-6.1728973,106.7775363,2.0,,,,,"restaurant, food, point_of_interest, establishment",,,Chengwei Zheng,5,ChIJLfLAcQD3aS4RAhLDFZKDjMg
Fish Streat Tanjung Duren,"Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1730981,106.7847239,5153.0,0851-5671-1074,https://www.instagram.com/fishstreat?igsh=ZW13N3NqcXB5MjVj,"Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–11.30, 13.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00",Murah ($),"restaurant, food, point_of_interest, establishment",Dapur kontemporer bernuansa cerah dengan resto outdoor & interior berubin menyajikan hidangan laut & rumahan.,"✨️4.0/5 Kesekian kali makan disini dari jaman kuliah. Will revise the stars everytime we're here.. Pelayanan lumayan oke walaupun kasir agak cuek. Penyajian lumayan cepat dan sesuai gambar. Untuk tepuk si ayam enak, renyah, walau dagingnya sedikit. Voucher tiktok membantu kami untuk datang kembali🙏 Thank you!",Dilas Bite,4,ChIJdwb28ln2aS4RW2jmhd20yBE
Fish Streat Tanjung Duren,"Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1730981,106.7847239,5153.0,0851-5671-1074,https://www.instagram.com/fishstreat?igsh=ZW13N3NqcXB5MjVj,"Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–11.30, 13.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00",Murah ($),"restaurant, food, point_of_interest, establishment",Dapur kontemporer bernuansa cerah dengan resto outdoor & interior berubin menyajikan hidangan laut & rumahan.,"Coba menu barunya namanya cheese Bomb Fish N Chip yang size Full Fishnya seperti biasanya enakkk, cuma dlmnya ada keju mozanya + yang ini sudah free saus keju 😉  Yummyyy ❤️❤️❤️",neria a,5,ChIJdwb28ln2aS4RW2jmhd20yBE
Fish Streat Tanjung Duren,"Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1730981,106.7847239,5153.0,0851-5671-1074,https://www.instagram.com/fishstreat?igsh=ZW13N3NqcXB5MjVj,"Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–11.30, 13.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00",Murah ($),"restaurant, food, point_of_interest, establishment",Dapur kontemporer bernuansa cerah dengan resto outdoor & interior berubin menyajikan hidangan laut & rumahan.,"Hampir ketipu dengan review bintang 1 disini, untungnya saya coba datang, disini sistem nya self service, kalo order dikit, bisa ambil sendiri, kalo banyak mereka anterin, pas order, dis langsung bayar, kayak kalian order di kfc begitu, untuk makanan nya kategori enak, bisa fight ama fish n co yg uda tutup itu tapi dengan harga yg jauh lebih murah, makan 2 menu fish, 2 es teh manis, total abis 130ribuan",Teddy Yusup,5,ChIJdwb28ln2aS4RW2jmhd20yBE
Fish Streat Tanjung Duren,"Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1730981,106.7847239,5153.0,0851-5671-1074,https://www.instagram.com/fishstreat?igsh=ZW13N3NqcXB5MjVj,"Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–11.30, 13.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00",Murah ($),"restaurant, food, point_of_interest, establishment",Dapur kontemporer bernuansa cerah dengan resto outdoor & interior berubin menyajikan hidangan laut & rumahan.,"Kayanya makin bad aja ya pelayanannya, nunggu lama bgt untk dine in hampir 50 menitan makanan dateng lebih duluin online, pdhl serve nya ga panas chick nya over dry gaada isi nya malah dominan tepung",Ayu Nurbaiti,3,ChIJdwb28ln2aS4RW2jmhd20yBE
Fish Streat Tanjung Duren,"Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Utara 3 No.Kav.326 Blok M, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1730981,106.7847239,5153.0,0851-5671-1074,https://www.instagram.com/fishstreat?igsh=ZW13N3NqcXB5MjVj,"Senin: 10.00–22.00 | Selasa: 10.00–22.00 | Rabu: 10.00–22.00 | Kamis: 10.00–22.00 | Jumat: 10.00–11.30, 13.00–22.00 | Sabtu: 10.00–22.00 | Minggu: 10.00–22.00",Murah ($),"restaurant, food, point_of_interest, establishment",Dapur kontemporer bernuansa cerah dengan resto outdoor & interior berubin menyajikan hidangan laut & rumahan.,"Pertama kali makan Fish Streat itu cabang di Baywalk dan langsung jatuh cinta dengan menu fish and marinara spaghettinya. Terutama karena rasa spaghettinya yg manis gurih.  Tapi ketika makan di cabang yg ini rasa spaghettinya cenderung ke asin gurih. Padahal kan base marinara tomat ya, tapi ini kaya gada rasa tomatnya. Lalu untuk saus ranchnya cuma dikasih dikit banget🙄. Maksudnya, okelah ditakarin segitu tapi masa kalo mau tambah ada add-on Rp4000, buat seukuran saus kecil begitu??  Sementara yang cabang Baywalk saos refillnya bisa tambah tinggal minta.  Untuk parkiran juga cuma bisa muat 3 mobil.",Daniel Glen,3,ChIJdwb28ln2aS4RW2jmhd20yBE
Sego daun,"Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1695969,106.7831376,15.0,0858-2208-8738,,"Senin: 09.30–20.30 | Selasa: 09.30–20.30 | Rabu: 09.30–20.30 | Kamis: 09.30–20.30 | Jumat: 09.30–20.30 | Sabtu: 09.30–20.30 | Minggu: 11.30–16.30, 18.00–20.30",,"restaurant, point_of_interest, food, establishment",,"Aku delivery via ojol, aku pesan: - Nasi Bakar Cumi Gondrong Ini nasinya sih enak banget, berasa gurihnya meresap gitu ke nasinya. Cuminya sih standar ya ga terlalu besar dan ga terlalu banyak juga tapi rasanya sedap dan wangi - Nasi Bakar Ayam Bumbu Bali Ini nasinya juga gurih tapi kalo menurut aku sih lebih enak yang si cumi dari segi bumbu. Warnanya merah tapi ternyata ga pedas sama sekali, dan telurnya tuh dikasih sambel teri, enak. Menurut aku yang bumbu bali ini cukup dominan rasa kencurnya. - Es Melon Merinding Ini minuman sirup melon dengan soda dan ada selasihnya, seger sih ini.",Foodlover Gallery,4,ChIJyatB9Sv3aS4Rcyq90CRZXfE
Sego daun,"Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1695969,106.7831376,15.0,0858-2208-8738,,"Senin: 09.30–20.30 | Selasa: 09.30–20.30 | Rabu: 09.30–20.30 | Kamis: 09.30–20.30 | Jumat: 09.30–20.30 | Sabtu: 09.30–20.30 | Minggu: 11.30–16.30, 18.00–20.30",,"restaurant, point_of_interest, food, establishment",,"Baru pertama kali nyobain Nasi Bakar Ayam Bumbu Bali, order via Go-Food.  Kemasan pengirimannya safe pake seal. Rasanya juga enak, gurih dan pedasnya pas, cuma kurang manis sedikit. Saya order pkl. 17.00 WIB dan dimakan saat buka puasa masih hangat.  Hanya saja, porsinya saya rasa terlalu kecil untuk harga Rp 20k. Saya pikir akan mendapat sebesar box nasi kotak, ternyata seukuran telapak tangan. Hehehe.",Ujang Ramdan,4,ChIJyatB9Sv3aS4Rcyq90CRZXfE
Sego daun,"Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1695969,106.7831376,15.0,0858-2208-8738,,"Senin: 09.30–20.30 | Selasa: 09.30–20.30 | Rabu: 09.30–20.30 | Kamis: 09.30–20.30 | Jumat: 09.30–20.30 | Sabtu: 09.30–20.30 | Minggu: 11.30–16.30, 18.00–20.30",,"restaurant, point_of_interest, food, establishment",,"Menurut aku ini nasi bakar terenak yg pernah aku coba, biasanya nasi bakar ditmpt lain nasinya cenderung benyek krn lembek, ini tuh pulen tp ga benyek jg dan minyak nya pas terus gurih banget. Bumbu cumi sm sambelnya enak bgt pas. Porsinya jg pas, harganya ditambah pake promo grab tuh murah sihh.. smoga tetap dijaga kualitas rasanya 👍👍",Ran -,5,ChIJyatB9Sv3aS4Rcyq90CRZXfE
Sego daun,"Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1695969,106.7831376,15.0,0858-2208-8738,,"Senin: 09.30–20.30 | Selasa: 09.30–20.30 | Rabu: 09.30–20.30 | Kamis: 09.30–20.30 | Jumat: 09.30–20.30 | Sabtu: 09.30–20.30 | Minggu: 11.30–16.30, 18.00–20.30",,"restaurant, point_of_interest, food, establishment",,"Nasi bakar cuminya enak :( kangen banget, apalagi dimakan sama petenya selagi masih hangat. Setiap grab food pasti porsi yang besar hahaha Tapi karna sekarang tinggalnya di Selatan, mau grabfood kejauhan :( Kalau main ke Barat pasti mau pesen ini deh  Nasi bakar cumi (9/10).",Novia Moliana Saragih,5,ChIJyatB9Sv3aS4Rcyq90CRZXfE
Sego daun,"Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Tanjung Duren Utara 7/6 Gang 9 No.618, RT.3/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1695969,106.7831376,15.0,0858-2208-8738,,"Senin: 09.30–20.30 | Selasa: 09.30–20.30 | Rabu: 09.30–20.30 | Kamis: 09.30–20.30 | Jumat: 09.30–20.30 | Sabtu: 09.30–20.30 | Minggu: 11.30–16.30, 18.00–20.30",,"restaurant, point_of_interest, food, establishment",,Makanannya enak dan harganya terjangkau. Porsinya juga lumayan banyak.,Daniel Cendana,5,ChIJyatB9Sv3aS4Rcyq90CRZXfE
Pondok Babe 'J',"Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.170941399999999,106.7857732,177.0,0812-8230-1245,,Senin: 10.00–21.00 | Selasa: 10.00–21.00 | Rabu: 10.00–21.00 | Kamis: 10.00–21.00 | Jumat: 10.00–21.00 | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,Murah ($),"restaurant, point_of_interest, food, establishment",,"Real Hidden Gem! Kebetulan lagi pengen makan Chinese Food yang sedep, porsi banyak dan harga terjangkau. Ehhh nemu nih tempat dan wow sih!!!  Chinese food yang oke banget. Pas buat makan harian (Kebetulan coba yg Fuyunghai dan Capcay Kuah). Menu cukup variatif, harga sangat terjangkau, untuk sendirian maupun berdua. Tempat nyaman, pelayanan oke banget, bisa pesan antar juga ya. GoFud dan Sopifud juga ada.  Pokoknya soal rasa ga perlu ragu sih. Dan dari beberapa tmpt, ini paling HAOCE👍🔥! Best choice lah Babe J!",Daniel Putra,5,ChIJRynus1v2aS4RqzDqQQsdCiY
Pondok Babe 'J',"Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.170941399999999,106.7857732,177.0,0812-8230-1245,,Senin: 10.00–21.00 | Selasa: 10.00–21.00 | Rabu: 10.00–21.00 | Kamis: 10.00–21.00 | Jumat: 10.00–21.00 | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,Murah ($),"restaurant, point_of_interest, food, establishment",,"Senang banget nemu tempat ini. Chinese food rumahan dengan harga terjangkau tapi rasa ga murahan. Kerasa bumbunya, enak lah. Porsinya cukup kenyang & banyak. Tempatnya bersih. Comfort food banget!",Alya Pravita,5,ChIJRynus1v2aS4RqzDqQQsdCiY
Pondok Babe 'J',"Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.170941399999999,106.7857732,177.0,0812-8230-1245,,Senin: 10.00–21.00 | Selasa: 10.00–21.00 | Rabu: 10.00–21.00 | Kamis: 10.00–21.00 | Jumat: 10.00–21.00 | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,Murah ($),"restaurant, point_of_interest, food, establishment",,"Tempatnya bersih, makanannya fresh, harganya sangat cocok dengan anak kos",Natania Laurencia,5,ChIJRynus1v2aS4RqzDqQQsdCiY
Pondok Babe 'J',"Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.170941399999999,106.7857732,177.0,0812-8230-1245,,Senin: 10.00–21.00 | Selasa: 10.00–21.00 | Rabu: 10.00–21.00 | Kamis: 10.00–21.00 | Jumat: 10.00–21.00 | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,Murah ($),"restaurant, point_of_interest, food, establishment",,"beli ini biasanya selalu delivery.. ENAK semua. my fav sihh capcay, ayam lada hitam, saus padang, rica2, muntahu  harganya friendly untuk anak kosan sepertikuuu. pelayanannya jg baik oke cepet, pertahankan yaa babe j sukses terus!",Cindy Saputra,5,ChIJRynus1v2aS4RqzDqQQsdCiY
Pondok Babe 'J',"Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Alpukat 3 No.3-5 3, RT.3/RW.2, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.170941399999999,106.7857732,177.0,0812-8230-1245,,Senin: 10.00–21.00 | Selasa: 10.00–21.00 | Rabu: 10.00–21.00 | Kamis: 10.00–21.00 | Jumat: 10.00–21.00 | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,Murah ($),"restaurant, point_of_interest, food, establishment",,"Baru tau kalo ada tempat ini di Jalan Alpukat 3 Tanjung Duren. Pondok Babe J tempat makan yang menyediakan berbagai macam seafood dan chinese food ini tempatnya memang agak ke dalam masuk ke gang di belakang Tuxedo Coffeeshop. Tempatnya hanya bangunan kecil dengan beberapa meja dan kursi. Makanan yang dijual sangat terjangkau dan harga mahasiswa banget. Ga heran disekitar situ banyak kost-kost-an mahasiswa.  Saya pesan Tom Yam Hong, yang isinya udang, jamur dengan kuah yang bumbunya berasa banget, kuat dan pedas. Juga ada rasa segar dari daun jeruk yang ditambahkan di dalamnya. Untuk satu porsi harganya Rp. 23.000 tanpa nasi.  Tempat ini sangat recommend di samping enak juga harganya terjangkau.  Instagram : @saepulhdyt",Saepul Hidayat,4,ChIJRynus1v2aS4RqzDqQQsdCiY
SanGuo Resto 三国中餐馆,"Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kota Jakarta Barat",Central Park Mall,restoran,-6.1748799,106.7888935,5.0,0813-1512-6387,https://gofood.link/a/RtdYMnS,"Senin: 11.00–14.00, 16.30–20.30 | Selasa: 11.00–14.00, 16.30–20.30 | Rabu: 11.00–14.00, 16.30–20.30 | Kamis: 11.00–14.00, 16.30–20.30 | Jumat: 11.00–14.00, 16.30–20.30 | Sabtu: 11.00–14.00, 16.30–20.30 | Minggu: 11.00–14.00, 16.30–20.30",,"restaurant, point_of_interest, food, establishment",,"Tempat nyaman dan adem, keluar makanan juga enak, recommend Ikan BBQ Mala must try, ikan suan cai yu jg enak, bawa temen asli tiongkok ke sana, pd blg hao chi... Di pertahankan ya kak",Johnly Susanto,5,ChIJNUzHNwD3aS4R8EW1C4RSF7w
SanGuo Resto 三国中餐馆,"Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kota Jakarta Barat",Central Park Mall,restoran,-6.1748799,106.7888935,5.0,0813-1512-6387,https://gofood.link/a/RtdYMnS,"Senin: 11.00–14.00, 16.30–20.30 | Selasa: 11.00–14.00, 16.30–20.30 | Rabu: 11.00–14.00, 16.30–20.30 | Kamis: 11.00–14.00, 16.30–20.30 | Jumat: 11.00–14.00, 16.30–20.30 | Sabtu: 11.00–14.00, 16.30–20.30 | Minggu: 11.00–14.00, 16.30–20.30",,"restaurant, point_of_interest, food, establishment",,"Makanan Fresh, rasa enak, harga terjangkau, bs di bilang kalau banding dg harga di luar lebi murah jauh, porsi besar. Pesan Ikan BBq mala, wajib di coba...",Kenzo Li,5,ChIJNUzHNwD3aS4R8EW1C4RSF7w
SanGuo Resto 三国中餐馆,"Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kota Jakarta Barat",Central Park Mall,restoran,-6.1748799,106.7888935,5.0,0813-1512-6387,https://gofood.link/a/RtdYMnS,"Senin: 11.00–14.00, 16.30–20.30 | Selasa: 11.00–14.00, 16.30–20.30 | Rabu: 11.00–14.00, 16.30–20.30 | Kamis: 11.00–14.00, 16.30–20.30 | Jumat: 11.00–14.00, 16.30–20.30 | Sabtu: 11.00–14.00, 16.30–20.30 | Minggu: 11.00–14.00, 16.30–20.30",,"restaurant, point_of_interest, food, establishment",,"Diajak atasan orang China asli ke sana, tmpt nyaman, adem , makanannya enak2 dan fresh, porsi besar.",Yatmini Mini,5,ChIJNUzHNwD3aS4R8EW1C4RSF7w
SanGuo Resto 三国中餐馆,"Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kota Jakarta Barat",Central Park Mall,restoran,-6.1748799,106.7888935,5.0,0813-1512-6387,https://gofood.link/a/RtdYMnS,"Senin: 11.00–14.00, 16.30–20.30 | Selasa: 11.00–14.00, 16.30–20.30 | Rabu: 11.00–14.00, 16.30–20.30 | Kamis: 11.00–14.00, 16.30–20.30 | Jumat: 11.00–14.00, 16.30–20.30 | Sabtu: 11.00–14.00, 16.30–20.30 | Minggu: 11.00–14.00, 16.30–20.30",,"restaurant, point_of_interest, food, establishment",,"Makanny enk "" semua. Tapi yang paling Rekomen ikan bbq ,enk .harga murah utk ikan bbq nya Tempatny bersih nyaman. Porsiny juga gede.",ana ledy,5,ChIJNUzHNwD3aS4R8EW1C4RSF7w
SanGuo Resto 三国中餐馆,"Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Mediterania 1 Tower Dahlia, Tj. Duren Sel., Kota Jakarta Barat",Central Park Mall,restoran,-6.1748799,106.7888935,5.0,0813-1512-6387,https://gofood.link/a/RtdYMnS,"Senin: 11.00–14.00, 16.30–20.30 | Selasa: 11.00–14.00, 16.30–20.30 | Rabu: 11.00–14.00, 16.30–20.30 | Kamis: 11.00–14.00, 16.30–20.30 | Jumat: 11.00–14.00, 16.30–20.30 | Sabtu: 11.00–14.00, 16.30–20.30 | Minggu: 11.00–14.00, 16.30–20.30",,"restaurant, point_of_interest, food, establishment",,"Rasanya enak, cita rasa Cina asli.",darongho resto,5,ChIJNUzHNwD3aS4R8EW1C4RSF7w
Oseng Mbah Gledek,"Jl. Tanjung Duren Raya No.362 7, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Raya No.362 7, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1736224,106.7831709,29.0,0822-8931-4228,,Senin: 11.00–21.00 | Selasa: 11.00–21.00 | Rabu: 11.00–21.00 | Kamis: 11.00–21.00 | Jumat: 11.00–21.00 | Sabtu: 11.00–21.00 | Minggu: 11.00–21.00,,"restaurant, point_of_interest, food, establishment",,"Udah 2x pesan pake gojek, menu dikurangi. Ayam dan telur tidak dikirim. Dibilang stock habis.",Tony Kurniawan,1,ChIJizHAsz_3aS4RJQvY8Mt7OC8
Oseng Mbah Gledek,"Jl. Tanjung Duren Raya No.362 7, RT.7/RW.3, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Raya No.362 7, RT.7/RW.3, Tj. Duren Utara, Kota Jakarta Barat",Central Park Mall,restoran,-6.1736224,106.7831709,29.0,0822-8931-4228,,Senin: 11.00–21.00 | Selasa: 11.00–21.00 | Rabu: 11.00–21.00 | Kamis: 11.00–21.00 | Jumat: 11.00–21.00 | Sabtu: 11.00–21.00 | Minggu: 11.00–21.00,,"restaurant, point_of_interest, food, establishment",,Tempat makan GK jelas. Titik lokasi berbeda. GK ada plank penanda. Sangat tidak rekomendasi 🤣😵‍💫,Ipul Roby,1,ChIJizHAsz_3aS4RJQvY8Mt7OC8
